enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target
19709,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,21,stay
17935,city_19,711.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Public Sector,28,stay
33020,city_103,890.0,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,24,stay
14633,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,37,stay
5621,city_123,753.5,Male,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Public Sector,56,stay
32603,city_102,803.0,Male,Has relevent experience,Full time course,,,>20,<10,Early Stage Startup,39,stay
16793,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,10,stay
13283,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,70,stay
19274,city_75,904.25,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,112,stay
25883,city_104,893.0,Male,Has relevent experience,Full time course,High School,,13,50-99,Pvt Ltd,48,switch
20310,city_160,890.0,Male,No relevent experience,Full time course,High School,,2,100-500,NGO,99,stay
19157,city_103,890.0,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,30,switch
1802,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,NGO,48,stay
3451,city_104,893.0,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,13,stay
26972,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,,34,stay
25846,city_97,893.75,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,67,stay
29197,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,32,stay
13897,city_103,890.0,Male,No relevent experience,Full time course,High School,,5,10/49,Public Sector,17,switch
11688,city_173,858.5,Male,Has relevent experience,no_enrollment,High School,,10,<10,Pvt Ltd,51,switch
2306,city_77,822.5,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,27,stay
1124,city_103,890.0,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Public Sector,56,switch
2313,city_83,892.25,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,14,stay
1018,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,11,100-500,Pvt Ltd,76,switch
32985,city_103,890.0,Male,No relevent experience,Full time course,Masters,STEM,19,,Public Sector,21,switch
30782,city_160,890.0,Male,No relevent experience,Full time course,Graduate,Business Degree,>20,500-999,Other,10,stay
13848,city_72,796.25,Male,Has relevent experience,Part time course,High School,,<1,50-99,,10,stay
19852,city_104,893.0,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,63,stay
13546,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,41,stay
6207,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,36,stay
8389,city_89,893.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,22,stay
16887,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,21,stay
26979,city_103,890.0,Male,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,44,switch
317,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,105,stay
23563,city_116,757.25,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,102,switch
15948,city_160,890.0,Male,No relevent experience,Full time course,Masters,Arts,15,,Public Sector,90,switch
5859,city_10,871.25,Male,Has relevent experience,no_enrollment,Masters,Humanities,15,500-999,Pvt Ltd,192,stay
23622,city_114,894.5,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,25,switch
21973,city_73,765.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,74,stay
17172,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,65,stay
3119,city_65,801.5,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,19,stay
10187,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,72,stay
30490,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Pvt Ltd,24,stay
32039,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,6,stay
27831,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Pvt Ltd,242,stay
32899,city_89,893.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,270,switch
16409,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,35,switch
4041,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,25,stay
1151,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,15,stay
4722,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,106,stay
31479,city_104,893.0,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,42,stay
12201,city_90,723.5,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,26,stay
18742,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,3,10/49,Pvt Ltd,101,switch
12893,city_136,872.75,Male,No relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,5,stay
26960,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,9,stay
7924,city_123,753.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,25,stay
24552,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,16,stay
28601,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,60,stay
30459,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,72,stay
15752,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,41,stay
5147,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,20,switch
10534,city_67,841.25,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,316,stay
3569,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,60,stay
15167,city_103,890.0,Female,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,16,stay
8552,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,31,stay
7397,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,101,stay
24653,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,43,stay
3585,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,144,stay
1122,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,27,stay
17847,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,28,stay
19339,city_21,668.0,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,67,switch
3998,city_98,911.75,Other,No relevent experience,Full time course,Graduate,STEM,9,<10,Early Stage Startup,59,stay
24658,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,26,stay
28714,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,2,stay
421,city_67,841.25,Male,Has relevent experience,no_enrollment,,,14,50-99,Pvt Ltd,48,stay
27110,city_65,801.5,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,,196,switch
31373,city_159,832.25,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,246,stay
26605,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,10/49,Pvt Ltd,45,stay
20733,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,47,stay
13501,city_90,723.5,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Public Sector,11,stay
15119,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,11,stay
30444,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,50-99,Pvt Ltd,16,stay
20494,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Pvt Ltd,57,switch
7234,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,89,stay
15490,city_64,699.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,24,stay
31997,city_102,803.0,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,41,stay
15191,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,4,stay
4986,city_23,874.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,6,stay
4759,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,12,switch
19646,city_16,882.5,Female,No relevent experience,no_enrollment,Graduate,No Major,1,5000-9999,,6,stay
33059,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,56,switch
7627,city_103,890.0,Female,No relevent experience,no_enrollment,Graduate,Business Degree,20,100-500,Pvt Ltd,17,stay
33075,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,47,stay
22523,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,44,stay
3725,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,10,stay
10013,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,9,stay
27519,city_53,755.0,Female,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,126,stay
2563,city_162,775.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,48,stay
15988,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,48,stay
28491,city_103,890.0,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,36,stay
6015,city_103,890.0,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,54,stay
30093,city_67,841.25,Male,No relevent experience,Full time course,High School,,<1,100-500,Pvt Ltd,12,switch
18223,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,14,stay
31447,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,8,switch
20391,city_11,612.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,60,switch
12765,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,31,stay
18852,city_114,894.5,Male,No relevent experience,no_enrollment,High School,,2,10/49,Funded Startup,59,stay
19039,city_136,872.75,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,15,stay
23044,city_136,872.75,Female,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,35,stay
7288,city_67,841.25,Male,No relevent experience,Full time course,High School,,8,100-500,Pvt Ltd,34,stay
2544,city_67,841.25,Other,No relevent experience,no_enrollment,Graduate,Business Degree,18,1000-4999,Pvt Ltd,48,stay
22067,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,107,stay
23206,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,11,stay
6773,city_114,894.5,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,13,switch
18695,city_16,882.5,Male,Has relevent experience,Part time course,High School,,4,1000-4999,Pvt Ltd,160,stay
6961,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,161,stay
29157,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,102,stay
29824,city_70,723.5,Male,Has relevent experience,Full time course,Primary School,,7,100-500,Public Sector,7,stay
9610,city_65,801.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,112,stay
15031,city_104,893.0,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,8,stay
3838,city_173,858.5,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,22,stay
9079,city_9,757.25,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,84,stay
877,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,167,stay
9642,city_21,668.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,45,stay
24706,city_103,890.0,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,88,stay
10715,city_16,882.5,Male,Has relevent experience,no_enrollment,High School,,2,50-99,Pvt Ltd,56,stay
25743,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10/49,Pvt Ltd,37,stay
29418,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,,23,stay
32297,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,5,stay
11453,city_114,894.5,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,214,stay
8428,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,58,switch
19022,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,<10,Pvt Ltd,174,stay
121,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,6,stay
24004,city_74,634.25,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,60,stay
7641,city_101,618.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,8,stay
11827,city_83,892.25,Male,No relevent experience,Part time course,Graduate,STEM,14,50-99,Pvt Ltd,72,stay
2359,city_28,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,135,stay
6788,city_67,841.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,102,stay
3663,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,86,stay
8274,city_105,795.5,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Public Sector,52,stay
5164,city_114,894.5,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,28,stay
11969,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,40,stay
2590,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,75,stay
22810,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,28,stay
26072,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,11,1000-4999,Pvt Ltd,14,stay
31689,city_104,893.0,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,55,stay
9314,city_61,884.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,,21,stay
31865,city_73,765.5,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Early Stage Startup,54,stay
32816,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,40,switch
23316,city_40,781.9999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,15,stay
9625,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,67,stay
14164,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,164,stay
8475,city_19,711.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,66,stay
27375,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,330,stay
27037,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,19,stay
453,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,24,switch
4594,city_116,757.25,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,47,stay
3088,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,11,switch
4224,city_23,874.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,50,stay
13258,city_76,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,3,stay
30085,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,70,stay
19738,city_61,884.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,64,stay
14605,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,94,stay
16733,city_136,872.75,Male,Has relevent experience,no_enrollment,Graduate,Arts,<1,<10,Early Stage Startup,32,stay
9818,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,24,stay
28633,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,41,switch
32161,city_91,718.25,Male,No relevent experience,no_enrollment,Primary School,,13,,Pvt Ltd,254,stay
18927,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,47,stay
5768,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,12,50-99,Pvt Ltd,94,stay
23020,city_103,890.0,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,40,stay
13404,city_104,893.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,242,stay
2400,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,32,switch
9044,city_21,668.0,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,184,stay
29677,city_75,904.25,Male,Has relevent experience,no_enrollment,High School,,18,1000-4999,Pvt Ltd,196,stay
17596,city_10,871.25,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,26,stay
28458,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,57,stay
16876,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,stay
2754,city_73,765.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,128,stay
10349,city_133,756.5,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,157,stay
154,city_73,765.5,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Public Sector,31,stay
21337,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,24,stay
756,city_23,874.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Funded Startup,36,stay
